date,sentiment_score
2025-05-11,0.9798840284347534
2025-05-08,0.9784741997718811
2025-05-08,0.9971811771392822
2025-05-17,0.9979954957962036
2025-05-28,0.999638557434082
2025-05-10,0.9979555606842041
2025-05-25,0.9983623623847961
2025-05-10,0.9765322208404541
2025-05-26,0.6775110363960266
2025-05-16,0.9881524443626404
2025-05-16,0.9519990086555481
2025-06-03,0.9976230263710022
2025-06-01,0.9997666478157043
2025-05-27,0.9911391139030457
2025-05-26,0.989471435546875
2025-06-02,0.9993782043457031
2025-05-15,0.9972047209739685
2025-05-29,0.9980719089508057
2025-05-26,0.9761223196983337
2025-05-16,0.9512602686882019
2025-05-12,0.9972730278968811
2025-05-17,0.9932531714439392
2025-06-02,0.6241621375083923
2025-05-22,0.9997153878211975
2025-05-30,0.9947566986083984
2025-05-25,0.9986500144004822
2025-05-13,0.9837627410888672
2025-05-05,0.9753485321998596
2025-05-09,0.9989462494850159
2025-05-12,0.9947057366371155
2025-05-25,0.9966867566108704
2025-05-30,0.9996976852416992
2025-05-30,0.9991018772125244
2025-05-18,0.9997997879981995
2025-05-07,0.9920706152915955
2025-05-18,0.9983727335929871
2025-05-09,0.9998106360435486
2025-05-12,0.9984571933746338
2025-05-23,0.9995988011360168
2025-05-23,0.7505943775177002
2025-05-31,0.9979349374771118
2025-06-03,0.9939956068992615
2025-05-31,0.9985705614089966
2025-05-27,0.9814190864562988
2025-05-27,0.9986525177955627
2025-05-21,0.9908028841018677
2025-05-25,0.9873757362365723
2025-05-27,0.9966938495635986
2025-05-22,0.988007664680481
2025-05-25,0.9858206510543823
2025-05-24,0.9847269058227539
2025-05-13,0.9990087747573853
2025-06-03,0.9993732571601868
2025-05-26,0.9788684248924255
2025-05-23,0.9981039762496948
2025-05-27,0.9986581802368164
2025-05-26,0.97322016954422
2025-05-21,0.9758647084236145
2025-05-20,0.9931064248085022
2025-05-10,0.9927570223808289
2025-05-24,0.9717105627059937
2025-05-07,0.9548178911209106
2025-05-23,0.9995368719100952
2025-05-19,0.9960334897041321
2025-05-24,0.994290828704834
2025-05-22,0.9990948438644409
2025-05-06,0.9933739900588989
2025-05-11,0.9986338019371033
2025-06-01,0.9854007363319397
2025-05-25,0.9815258979797363
2025-05-08,0.9879686832427979
2025-05-21,0.9956325888633728
2025-05-26,0.9967578053474426
2025-05-23,0.9720739126205444
2025-05-07,0.9992868304252625
2025-05-23,0.998855471611023
2025-05-31,0.9972820281982422
2025-05-22,0.9985760450363159
2025-05-17,0.8658416271209717
2025-05-18,0.9995790123939514
2025-06-01,0.9961997866630554
2025-05-27,0.9979262351989746
2025-05-24,0.99628084897995
2025-05-05,0.9894347786903381
2025-05-15,0.9768688082695007
2025-05-23,0.9996780157089233
2025-06-02,0.8491813540458679
2025-06-02,0.9881160259246826
2025-05-30,0.9976465106010437
2025-05-15,0.998696506023407
2025-05-22,0.9899463057518005
2025-05-15,0.9980790615081787
2025-05-16,0.982948899269104
2025-05-05,0.6632439494132996
2025-05-19,0.9971044659614563
2025-05-07,0.8792874217033386
2025-05-31,0.9912052750587463
2025-05-20,0.9948769211769104
2025-05-27,0.9988783001899719
2025-06-01,0.9700739979743958
2025-05-26,0.9977549910545349
2025-05-21,0.9987978935241699
2025-05-12,0.9894401431083679
2025-05-05,0.7999497056007385
2025-05-13,0.9989884495735168
2025-05-21,0.9976130723953247
2025-05-13,0.9979625940322876
2025-05-27,0.9980732202529907
2025-05-20,0.9891959428787231
2025-05-19,0.9913711547851562
2025-05-14,0.998918890953064
2025-06-03,0.9979051351547241
2025-05-30,0.992233395576477
2025-05-14,0.9977694749832153
2025-05-26,0.9976863861083984
2025-05-19,0.9870573878288269
2025-05-23,0.9963254332542419
2025-05-06,0.9848436713218689
2025-05-13,0.9857388734817505
2025-05-26,0.9586248993873596
2025-05-22,0.9989136457443237
2025-05-14,0.9007982611656189
2025-05-17,0.9988603591918945
2025-05-12,0.591688871383667
2025-05-13,0.9997403025627136
2025-05-16,0.9997668862342834
2025-05-19,0.999203622341156
2025-05-15,0.9996137022972107
2025-05-31,0.9971396923065186
2025-06-03,0.9902189373970032
2025-05-24,0.9995754361152649
2025-05-30,0.9987888932228088
2025-05-24,0.9935719966888428
2025-05-18,0.9742969274520874
2025-05-19,0.9996776580810547
2025-05-11,0.982014536857605
2025-05-09,0.9786666631698608
2025-05-10,0.9996040463447571
2025-05-06,0.987406313419342
2025-06-01,0.9967719912528992
2025-05-10,0.9980271458625793
2025-05-21,0.8242648243904114
2025-05-23,0.9960017800331116
2025-05-08,0.9985761642456055
2025-05-20,0.9936022162437439
2025-05-24,0.999298095703125
2025-05-08,0.9976711869239807
2025-05-10,0.9996238946914673
2025-05-11,0.5195258855819702
2025-05-21,0.9264845848083496
2025-05-29,0.997133731842041
2025-05-07,0.9846718907356262
2025-05-18,0.997265100479126
2025-05-26,0.9952718615531921
2025-05-09,0.9951539039611816
2025-06-02,0.9730154871940613
2025-05-21,0.9946550130844116
2025-05-28,0.9651444554328918
2025-05-27,0.9851272702217102
2025-05-06,0.9995524287223816
2025-05-07,0.9940756559371948
2025-05-13,0.9804578423500061
2025-05-07,0.9997186064720154
2025-05-21,0.9485313296318054
2025-05-06,0.998246431350708
2025-06-01,0.997566819190979
2025-06-03,0.9885826110839844
2025-06-03,0.9996862411499023
2025-05-13,0.9959501028060913
2025-06-03,0.995364785194397
2025-05-07,0.9932897686958313
2025-05-18,0.9997314810752869
2025-05-21,0.9996131062507629
2025-05-16,0.9997702240943909
2025-05-31,0.9910844564437866
2025-05-28,0.9997637867927551
2025-05-31,0.9997792840003967
2025-06-03,0.8207297921180725
2025-05-27,0.9994532465934753
2025-05-18,0.9931392073631287
2025-05-26,0.9996387958526611
2025-05-17,0.9975255131721497
2025-05-27,0.5502668023109436
2025-05-18,0.96926349401474
2025-05-12,0.9956784844398499
2025-05-11,0.9991685152053833
2025-05-11,0.9228049516677856
2025-05-29,0.9981065988540649
2025-05-19,0.9950442314147949
2025-05-27,0.9677075743675232
2025-05-18,0.9995313882827759
2025-05-29,0.9908828139305115
2025-05-28,0.9686670303344727
2025-05-05,0.9928688406944275
2025-06-02,0.9702454209327698
2025-05-09,0.9845691323280334
2025-06-03,0.9937884211540222
2025-05-20,0.9529989957809448
2025-05-10,0.9697000980377197
2025-05-10,0.9973477125167847
2025-05-16,0.9989333748817444
2025-05-26,0.9721934199333191
2025-05-18,0.9600193500518799
2025-05-29,0.98878014087677
2025-05-29,0.9987930059432983
2025-05-11,0.9986065030097961
2025-05-28,0.9991401433944702
2025-05-28,0.9976016879081726
2025-06-01,0.9982463121414185
2025-05-15,0.9994237422943115
2025-06-02,0.9996032118797302
2025-05-27,0.99797123670578
2025-05-30,0.9987550973892212
2025-05-24,0.9996291399002075
2025-05-08,0.997132420539856
2025-05-14,0.9633878469467163
2025-06-03,0.9994491934776306
2025-05-05,0.9624722599983215
2025-05-19,0.9998021721839905
2025-05-26,0.5364425778388977
2025-05-07,0.97789067029953
2025-05-24,0.9996004700660706
2025-05-05,0.9937936067581177
2025-05-27,0.9991611242294312
2025-05-25,0.9917407035827637
2025-05-17,0.9993151426315308
2025-06-03,0.9994394183158875
2025-05-11,0.6313202381134033
2025-05-24,0.9843399524688721
2025-05-26,0.9812740683555603
2025-05-08,0.5466378927230835
2025-05-07,0.9996199607849121
2025-05-13,0.974928081035614
2025-05-12,0.9415713548660278
2025-05-31,0.9929174184799194
2025-05-20,0.9957505464553833
2025-05-19,0.9930970072746277
2025-05-23,0.999756395816803
2025-06-01,0.979083240032196
2025-06-03,0.9997109770774841
2025-05-15,0.9997192025184631
2025-05-29,0.9939714074134827
2025-05-30,0.9789496660232544
2025-06-03,0.9839339852333069
2025-05-31,0.9991821646690369
2025-05-09,0.9986490607261658
2025-05-14,0.9923466444015503
2025-05-09,0.9974581599235535
2025-05-21,0.6971939206123352
2025-05-22,0.9929301142692566
2025-05-24,0.9896072745323181
2025-05-26,0.8459877371788025
2025-05-18,0.9975448250770569
2025-05-28,0.9968632459640503
2025-05-18,0.9991090893745422
2025-05-29,0.9200576543807983
2025-05-12,0.9931578040122986
2025-05-22,0.9910963773727417
2025-05-15,0.9977301955223083
2025-05-14,0.9987397789955139
2025-05-30,0.9631196856498718
2025-05-20,0.9987497329711914
2025-05-10,0.9994764924049377
2025-05-18,0.9770747423171997
2025-06-03,0.9776460528373718
2025-05-10,0.9968749284744263
2025-06-01,0.9980570673942566
2025-05-28,0.9991359114646912
2025-05-12,0.9618619680404663
2025-05-23,0.8729737997055054
2025-05-11,0.9983094930648804
2025-05-13,0.9113112092018127
2025-05-31,0.9991828799247742
2025-05-24,0.9991052746772766
2025-06-03,0.9964683055877686
2025-05-26,0.9952785968780518
2025-05-20,0.9955312609672546
2025-05-28,0.9702745079994202
2025-06-02,0.9799862504005432
2025-05-30,0.9688349366188049
2025-05-11,0.9969839453697205
2025-06-02,0.9906877875328064
2025-05-10,0.9984283447265625
2025-05-16,0.9958897233009338
2025-05-09,0.9923945665359497
2025-05-31,0.9991335272789001
2025-05-13,0.9697057008743286
2025-05-12,0.9960671067237854
2025-06-02,0.9443170428276062
2025-05-17,0.9913133978843689
2025-05-15,0.9923830628395081
2025-05-11,0.9240949749946594
2025-06-03,0.987076461315155
2025-05-27,0.9983114004135132
2025-05-15,0.9933651089668274
2025-05-19,0.9996205568313599
2025-05-08,0.999667763710022
2025-05-14,0.6518878936767578
2025-06-02,0.9890861511230469
2025-05-12,0.9958047270774841
2025-05-16,0.9989566802978516
2025-05-18,0.9947513937950134
2025-05-06,0.9892846941947937
2025-05-08,0.9991207718849182
2025-05-16,0.9984667301177979
2025-06-01,0.9979477524757385
2025-05-23,0.9993796348571777
2025-05-13,0.987708330154419
2025-05-12,0.7771266102790833
2025-05-16,0.9993864297866821
2025-05-15,0.9953069090843201
2025-05-25,0.9939666986465454
2025-05-10,0.9712475538253784
2025-05-06,0.9941118359565735
2025-05-23,0.7953922152519226
2025-05-20,0.9997121691703796
2025-06-03,0.9866712689399719
2025-05-14,0.9828463196754456
2025-05-17,0.9928389191627502
2025-06-02,0.9989450573921204
2025-05-12,0.999108612537384
2025-05-09,0.9819784760475159
2025-05-14,0.9987004995346069
2025-05-17,0.9642554521560669
2025-05-13,0.8328696489334106
2025-05-09,0.957663893699646
2025-05-30,0.9780697822570801
2025-05-24,0.9990326166152954
2025-05-21,0.9994733929634094
2025-05-31,0.99980229139328
2025-05-23,0.9989954829216003
2025-05-31,0.9966338276863098
2025-05-18,0.9909237027168274
2025-05-17,0.6727678179740906
2025-05-05,0.997292697429657
2025-05-22,0.9995713829994202
2025-05-28,0.9996078610420227
2025-05-26,0.9505259394645691
2025-05-12,0.9997773766517639
2025-05-24,0.9974971413612366
2025-05-14,0.9942639470100403
2025-05-27,0.9889065027236938
2025-05-21,0.8769416213035583
2025-05-27,0.6983086466789246
2025-05-18,0.992919385433197
2025-05-06,0.9858618974685669
2025-05-25,0.9971874356269836
2025-05-25,0.997219443321228
2025-06-02,0.9762976169586182
2025-05-25,0.6641964316368103
2025-05-21,0.9843196272850037
2025-05-28,0.9972906708717346
2025-06-02,0.990419328212738
2025-05-13,0.6187052726745605
2025-05-28,0.9945776462554932
2025-05-27,0.9998052716255188
2025-05-26,0.9992306232452393
2025-05-05,0.9958886504173279
2025-05-30,0.8715669512748718
2025-05-30,0.9996800422668457
2025-05-13,0.9983009696006775
2025-05-20,0.9993463158607483
2025-05-19,0.9968240261077881
2025-05-18,0.9995985627174377
2025-05-09,0.8985618948936462
2025-06-03,0.9986649751663208
2025-05-24,0.9863052368164062
2025-05-19,0.9829399585723877
2025-05-13,0.9997954964637756
2025-06-02,0.9718903303146362
2025-05-22,0.958037257194519
2025-05-22,0.9987109899520874
2025-05-19,0.9980890154838562
2025-06-01,0.9985167384147644
2025-05-18,0.9494073390960693
2025-05-07,0.9946714043617249
2025-05-07,0.9944168329238892
2025-05-20,0.9992565512657166
2025-05-13,0.9890978336334229
2025-05-15,0.9887598752975464
2025-05-17,0.9974713325500488
2025-05-17,0.949941098690033
2025-05-15,0.9907674193382263
2025-05-22,0.9998753070831299
2025-06-01,0.9980893731117249
2025-05-14,0.994020402431488
2025-06-01,0.9992408752441406
2025-05-19,0.9947080612182617
2025-05-12,0.9981681108474731
2025-05-24,0.9940506815910339
2025-06-03,0.9884676337242126
2025-05-15,0.9985406398773193
2025-06-02,0.9975615739822388
2025-05-27,0.9992755055427551
2025-05-27,0.9907563328742981
2025-05-23,0.9870468378067017
2025-05-15,0.87623530626297
2025-05-16,0.9873006939888
2025-05-10,0.9919902682304382
2025-05-29,0.995205819606781
2025-05-23,0.9991814494132996
2025-05-08,0.9950466156005859
2025-05-29,0.9923214316368103
2025-05-27,0.9995817542076111
2025-05-05,0.9976100921630859
2025-05-23,0.9995912909507751
2025-05-27,0.9990436434745789
2025-05-19,0.9990677237510681
2025-05-31,0.991122841835022
2025-05-21,0.9803675413131714
2025-06-03,0.9018716812133789
2025-06-01,0.998146653175354
2025-05-26,0.9870049357414246
2025-05-24,0.999448835849762
2025-05-22,0.9909036755561829
2025-05-13,0.9968804121017456
2025-05-13,0.9952878952026367
2025-05-07,0.991125762462616
2025-05-06,0.9960752129554749
2025-05-24,0.9887310862541199
2025-05-22,0.9993513226509094
2025-05-07,0.998553454875946
2025-05-16,0.9458745718002319
2025-05-11,0.9833109378814697
2025-05-31,0.9996623992919922
2025-05-30,0.9955812096595764
2025-05-06,0.9981489181518555
2025-05-05,0.9432112574577332
2025-05-07,0.9996199607849121
2025-05-12,0.9985418319702148
2025-05-17,0.9932993650436401
2025-05-11,0.9989495873451233
2025-05-11,0.9242046475410461
2025-05-05,0.7930058836936951
2025-05-10,0.9996862411499023
2025-05-22,0.9993384480476379
2025-05-07,0.9996699094772339
2025-06-02,0.9933269023895264
2025-05-29,0.9888656735420227
2025-05-17,0.9972577691078186
2025-05-14,0.9963036775588989
2025-05-11,0.9982584118843079
2025-05-31,0.9884114265441895
2025-05-20,0.9803517460823059
2025-05-12,0.9704741835594177
2025-05-05,0.9997515082359314
2025-05-17,0.9979767203330994
2025-05-17,0.9821969270706177
2025-05-31,0.9983439445495605
2025-05-30,0.9957048296928406
2025-05-17,0.9562629461288452
2025-06-01,0.9951123595237732
2025-05-27,0.9233449101448059
2025-05-21,0.967846155166626
2025-05-17,0.8966606259346008
2025-05-10,0.9853373169898987
2025-06-03,0.9991248250007629
2025-05-30,0.9991311430931091
2025-05-21,0.9664340615272522
2025-05-08,0.9881475567817688
2025-05-05,0.996512234210968
2025-05-23,0.9886457920074463
2025-05-13,0.9719432592391968
2025-06-02,0.9608842730522156
2025-05-26,0.9998670816421509
2025-05-26,0.9998670816421509
2025-05-26,0.9998670816421509
2025-05-26,0.9998670816421509
2025-05-10,0.9955251812934875
2025-05-17,0.9301508069038391
2025-05-12,0.9974678754806519
2025-05-30,0.9997740387916565
2025-05-29,0.888520359992981
2025-06-03,0.8709678053855896
2025-05-10,0.5858657956123352
2025-05-07,0.9768352508544922
2025-06-02,0.9977947473526001
2025-05-22,0.9989557266235352
2025-05-25,0.9988731741905212
2025-05-18,0.999238133430481
2025-05-30,0.9917158484458923
2025-05-22,0.9994044303894043
2025-05-09,0.9835931658744812
2025-05-22,0.9953758716583252
2025-05-21,0.9996646642684937
2025-05-19,0.9370818734169006
2025-05-05,0.9660056829452515
2025-05-23,0.9995853304862976
2025-05-11,0.9998531341552734
2025-06-01,0.9953439831733704
2025-05-18,0.9991162419319153
2025-05-06,0.9810237884521484
2025-05-05,0.9811273217201233
2025-06-02,0.5886291265487671
2025-05-25,0.9990911483764648
2025-05-11,0.9994454979896545
2025-06-02,0.99179607629776
2025-05-25,0.9304820895195007
2025-05-30,0.9908052682876587
2025-05-14,0.9990925788879395
2025-05-27,0.9911143183708191
2025-05-27,0.9998670816421509
2025-05-27,0.9998670816421509
2025-05-27,0.9998670816421509
2025-05-27,0.9998670816421509
2025-05-15,0.9967798590660095
2025-05-05,0.9958763122558594
2025-06-02,0.9994171857833862
2025-05-29,0.9998670816421509
2025-05-29,0.9998670816421509
2025-05-29,0.9998670816421509
2025-05-29,0.9998670816421509
2025-05-20,0.9925640225410461
2025-05-08,0.9992285966873169
2025-06-03,0.9965856075286865
2025-05-27,0.9945263266563416
2025-05-26,0.9910898208618164
2025-05-16,0.9966421127319336
2025-06-02,0.9745973348617554
2025-05-23,0.9988871216773987
2025-05-06,0.7163524031639099
2025-05-25,0.9987793564796448
2025-05-31,0.9971359968185425
2025-05-24,0.9997623562812805
2025-05-23,0.991165816783905
2025-05-18,0.9970261454582214
2025-05-28,0.9791210889816284
2025-05-19,0.9947693943977356
2025-05-10,0.9976217150688171
2025-05-29,0.9968692660331726
2025-05-08,0.9845097661018372
2025-05-08,0.9971646666526794
2025-06-02,0.7038073539733887
2025-05-24,0.9791208505630493
2025-05-14,0.9997161030769348
2025-05-06,0.9997404217720032
2025-06-01,0.998304009437561
2025-05-18,0.9994226694107056
2025-05-29,0.9844447374343872
2025-06-03,0.9993900060653687
2025-05-31,0.9994425177574158
2025-05-28,0.9972086548805237
2025-05-25,0.9981064796447754
2025-05-22,0.9835134148597717
2025-06-04,0.9956704378128052
2025-05-30,0.9947329759597778
2025-05-29,0.999839186668396
2025-05-12,0.9914469718933105
2025-05-08,0.9988435506820679
2025-05-31,0.9942600727081299
2025-05-09,0.9969820380210876
2025-05-25,0.9788748621940613
2025-05-15,0.9933419823646545
2025-05-15,0.9927977919578552
2025-05-31,0.9591596722602844
2025-05-29,0.9975542426109314
2025-05-25,0.9992935657501221
2025-05-22,0.525383472442627
2025-05-14,0.9661328792572021
2025-05-10,0.9998108744621277
2025-05-06,0.9795636534690857
2025-05-28,0.9941714406013489
2025-05-08,0.9705039262771606
2025-05-07,0.9997918009757996
2025-05-12,0.685082733631134
2025-05-25,0.9998069405555725
2025-05-31,0.5448397994041443
2025-05-21,0.6491499543190002
2025-05-19,0.9992114305496216
2025-05-14,0.9838463068008423
2025-05-22,0.9168659448623657
2025-05-13,0.9597907662391663
2025-05-30,0.9759492874145508
2025-05-23,0.9900834560394287
2025-05-16,0.9981036186218262
2025-05-15,0.9948863387107849
2025-05-11,0.9969050288200378
2025-05-19,0.9907650947570801
2025-05-13,0.982502818107605
2025-05-23,0.9981250166893005
2025-05-22,0.9997547268867493
2025-05-07,0.9987108707427979
2025-05-22,0.9895067811012268
2025-05-29,0.9995908141136169
2025-05-13,0.9992015957832336
2025-05-30,0.603328287601471
2025-05-14,0.9757000803947449
2025-05-26,0.9941434264183044
2025-06-01,0.8471027612686157
2025-05-29,0.728415846824646
2025-05-19,0.9971184730529785
2025-05-14,0.9885492920875549
2025-05-08,0.9984408020973206
2025-06-02,0.9862349629402161
2025-06-02,0.9963125586509705
2025-05-20,0.9998670816421509
2025-05-20,0.9998670816421509
2025-05-20,0.9998670816421509
2025-05-20,0.9998670816421509
2025-05-13,0.9554251432418823
2025-05-10,0.9993038177490234
2025-05-18,0.9910770654678345
2025-05-16,0.9965127110481262
2025-05-11,0.9885170459747314
2025-06-03,0.9975267052650452
2025-05-16,0.9976059198379517
2025-05-16,0.9976059198379517
2025-05-13,0.9971621632575989
2025-06-02,0.9985975623130798
2025-05-31,0.9985466599464417
2025-05-30,0.9992740750312805
2025-05-09,0.9997753500938416
2025-05-27,0.9997956156730652
2025-05-27,0.5299151539802551
2025-05-22,0.7340214848518372
2025-05-19,0.9886988997459412
2025-05-30,0.9956661462783813
2025-05-29,0.995089590549469
2025-05-20,0.9995977282524109
2025-05-12,0.9983978867530823
2025-05-11,0.9901213645935059
2025-05-06,0.980811357498169
2025-05-12,0.999424934387207
2025-05-07,0.99565190076828
2025-05-18,0.9933184385299683
2025-05-17,0.9987221360206604
2025-05-16,0.9974513649940491
2025-05-08,0.9139525890350342
2025-05-14,0.9901838898658752
2025-05-06,0.8674813508987427
2025-05-24,0.9896386861801147
2025-05-24,0.9585612416267395
2025-05-08,0.9958558678627014
2025-05-06,0.9937090873718262
2025-05-14,0.9997208714485168
2025-05-21,0.997552216053009
2025-05-09,0.8905784487724304
2025-05-13,0.995722770690918
2025-05-08,0.9970818161964417
2025-05-22,0.9992623925209045
2025-05-17,0.9893497824668884
2025-05-17,0.9719293117523193
2025-05-09,0.9984708428382874
2025-06-03,0.9366287589073181
2025-06-01,0.9849328398704529
2025-06-01,0.9732271432876587
2025-05-14,0.9981828331947327
2025-05-07,0.9997712969779968
2025-05-28,0.9852992296218872
2025-05-20,0.999458372592926
